threshold,sensitivity,specificity,precision,npv,f1,accuracy,youden_j
0.3547236180904523,0.8795411089866156,0.9056224899598394,0.9072978303747534,0.877431906614786,0.8932038834951457,0.8922624877571009,0.7851635989464549
0.3596482412060302,0.8795411089866156,0.9096385542168675,0.9108910891089109,0.877906976744186,0.8949416342412451,0.8942213516160626,0.7891796632034831
0.36457286432160807,0.8795411089866156,0.9136546184738956,0.9145129224652088,0.8783783783783784,0.8966861598440546,0.8961802154750245,0.7931957274605113
0.36949748743718597,0.8795411089866156,0.9136546184738956,0.9145129224652088,0.8783783783783784,0.8966861598440546,0.8961802154750245,0.7931957274605113
0.37442211055276386,0.8795411089866156,0.9136546184738956,0.9145129224652088,0.8783783783783784,0.8966861598440546,0.8961802154750245,0.7931957274605113
0.3793467336683417,0.8776290630975143,0.9136546184738956,0.9143426294820717,0.8766859344894027,0.895609756097561,0.8952007835455436,0.7912836815714099
0.3842713567839196,0.8776290630975143,0.9136546184738956,0.9143426294820717,0.8766859344894027,0.895609756097561,0.8952007835455436,0.7912836815714099
0.3891959798994975,0.8776290630975143,0.9136546184738956,0.9143426294820717,0.8766859344894027,0.895609756097561,0.8952007835455436,0.7912836815714099
0.3941206030150754,0.8776290630975143,0.9156626506024096,0.9161676646706587,0.8769230769230769,0.896484375,0.8961802154750245,0.793291713699924
0.3990452261306533,0.8776290630975143,0.9156626506024096,0.9161676646706587,0.8769230769230769,0.896484375,0.8961802154750245,0.793291713699924
0.4039698492462312,0.875717017208413,0.9176706827309237,0.9178356713426854,0.8754789272030651,0.8962818003913894,0.8961802154750245,0.7933876999393368
0.4088944723618091,0.875717017208413,0.9196787148594378,0.9196787148594378,0.875717017208413,0.8971596474045054,0.8971596474045054,0.7953957320678509
0.41381909547738693,0.875717017208413,0.9196787148594378,0.9196787148594378,0.875717017208413,0.8971596474045054,0.8971596474045054,0.7953957320678509
0.41874371859296483,0.875717017208413,0.9196787148594378,0.9196787148594378,0.875717017208413,0.8971596474045054,0.8971596474045054,0.7953957320678509
0.42366834170854273,0.875717017208413,0.9196787148594378,0.9196787148594378,0.875717017208413,0.8971596474045054,0.8971596474045054,0.7953957320678509
0.4285929648241206,0.875717017208413,0.9236947791164659,0.9233870967741935,0.8761904761904762,0.8989205103042198,0.8991185112634672,0.799411796324879
0.4335175879396985,0.875717017208413,0.9236947791164659,0.9233870967741935,0.8761904761904762,0.8989205103042198,0.8991185112634672,0.799411796324879
0.4384422110552764,0.875717017208413,0.927710843373494,0.9271255060728745,0.8766603415559773,0.9006882989183874,0.901077375122429,0.803427860581907
0.4433668341708543,0.875717017208413,0.927710843373494,0.9271255060728745,0.8766603415559773,0.9006882989183874,0.901077375122429,0.803427860581907
0.44829145728643216,0.875717017208413,0.9317269076305221,0.9308943089430894,0.8771266540642723,0.9024630541871921,0.9030362389813908,0.8074439248389351
0.45321608040201006,0.875717017208413,0.9337349397590361,0.9327902240325866,0.8773584905660378,0.903353057199211,0.9040156709108716,0.809451956967449
0.45814070351758795,0.875717017208413,0.9337349397590361,0.9327902240325866,0.8773584905660378,0.903353057199211,0.9040156709108716,0.809451956967449
0.46306532663316585,0.875717017208413,0.9337349397590361,0.9327902240325866,0.8773584905660378,0.903353057199211,0.9040156709108716,0.809451956967449
0.46798994974874375,0.8738049713193117,0.9337349397590361,0.9326530612244898,0.8757062146892656,0.9022704837117472,0.9030362389813908,0.8075399110783477
0.47291457286432165,0.8738049713193117,0.9337349397590361,0.9326530612244898,0.8757062146892656,0.9022704837117472,0.9030362389813908,0.8075399110783477
0.47783919597989954,0.8738049713193117,0.9337349397590361,0.9326530612244898,0.8757062146892656,0.9022704837117472,0.9030362389813908,0.8075399110783477
0.4827638190954774,0.8738049713193117,0.9337349397590361,0.9326530612244898,0.8757062146892656,0.9022704837117472,0.9030362389813908,0.8075399110783477
0.4876884422110553,0.8718929254302104,0.9337349397590361,0.9325153374233128,0.8740601503759399,0.901185770750988,0.9020568070519099,0.8056278651892463
0.4926130653266332,0.8718929254302104,0.9357429718875502,0.9344262295081968,0.874296435272045,0.9020771513353116,0.9030362389813908,0.8076358973177604
0.4975376884422111,0.869980879541109,0.9357429718875502,0.9342915811088296,0.8726591760299626,0.900990099009901,0.9020568070519099,0.8057238514286591
0.502462311557789,0.8680688336520076,0.9377510040160643,0.9360824742268041,0.871268656716418,0.9007936507936507,0.9020568070519099,0.8058198376680719
0.5073869346733668,0.8680688336520076,0.9377510040160643,0.9360824742268041,0.871268656716418,0.9007936507936507,0.9020568070519099,0.8058198376680719
0.5123115577889448,0.8680688336520076,0.9377510040160643,0.9360824742268041,0.871268656716418,0.9007936507936507,0.9020568070519099,0.8058198376680719
0.5172361809045226,0.8680688336520076,0.9397590361445783,0.9380165289256198,0.8715083798882681,0.9016881827209533,0.9030362389813908,0.8078278697965859
0.5221608040201006,0.8680688336520076,0.9397590361445783,0.9380165289256198,0.8715083798882681,0.9016881827209533,0.9030362389813908,0.8078278697965859
0.5270854271356784,0.8680688336520076,0.9417670682730924,0.9399585921325052,0.8717472118959108,0.9025844930417495,0.9040156709108716,0.8098359019251
0.5320100502512564,0.8680688336520076,0.9417670682730924,0.9399585921325052,0.8717472118959108,0.9025844930417495,0.9040156709108716,0.8098359019251
0.5369346733668342,0.864244741873805,0.9417670682730924,0.9397089397089398,0.8685185185185185,0.900398406374502,0.9020568070519099,0.8060118101468974
0.541859296482412,0.864244741873805,0.9417670682730924,0.9397089397089398,0.8685185185185185,0.900398406374502,0.9020568070519099,0.8060118101468974
0.54678391959799,0.864244741873805,0.9417670682730924,0.9397089397089398,0.8685185185185185,0.900398406374502,0.9020568070519099,0.8060118101468974
0.5517085427135678,0.8604206500956023,0.9417670682730924,0.9394572025052192,0.8653136531365314,0.8982035928143713,0.9000979431929481,0.8021877183686947
0.5566331658291458,0.8604206500956023,0.9417670682730924,0.9394572025052192,0.8653136531365314,0.8982035928143713,0.9000979431929481,0.8021877183686947
0.5615577889447236,0.8604206500956023,0.9417670682730924,0.9394572025052192,0.8653136531365314,0.8982035928143713,0.9000979431929481,0.8021877183686947
0.5664824120603016,0.8604206500956023,0.9437751004016064,0.9414225941422594,0.8655616942909761,0.899100899100899,0.901077375122429,0.8041957504972088
0.5714070351758794,0.8604206500956023,0.9437751004016064,0.9414225941422594,0.8655616942909761,0.899100899100899,0.901077375122429,0.8041957504972088
0.5763316582914573,0.8604206500956023,0.9457831325301205,0.9433962264150944,0.8658088235294118,0.8999999999999999,0.9020568070519099,0.8062037826257229
0.5812562814070352,0.8604206500956023,0.9457831325301205,0.9433962264150944,0.8658088235294118,0.8999999999999999,0.9020568070519099,0.8062037826257229
0.5861809045226131,0.8604206500956023,0.9457831325301205,0.9433962264150944,0.8658088235294118,0.8999999999999999,0.9020568070519099,0.8062037826257229
0.591105527638191,0.8604206500956023,0.9457831325301205,0.9433962264150944,0.8658088235294118,0.8999999999999999,0.9020568070519099,0.8062037826257229
0.5960301507537689,0.8604206500956023,0.9457831325301205,0.9433962264150944,0.8658088235294118,0.8999999999999999,0.9020568070519099,0.8062037826257229
0.6009547738693468,0.8604206500956023,0.9457831325301205,0.9433962264150944,0.8658088235294118,0.8999999999999999,0.9020568070519099,0.8062037826257229
